fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane
4266,254992,64,36,1440473762,874,1,3,1,32,ACQUIRING,SEPARATION,9,-0.35669,-0.30856,0.16217,-0.04813,-0.16198,-0.35669,0,0,0
4266,254992,64,40,1440473764,389,1,3,1,32,ACQUIRING,SEPARATION,7,-0.35669,-0.30856,0.16217,-0.04813,-0.16198,-0.35669,0,0,0
4266,254992,64,44,1440473765,802,1,3,1,32,ACQUIRING,SEPARATION,6,-0.35669,-0.30856,0.16217,-0.04813,-0.16198,-0.35669,0,0,0
4266,254992,64,48,1440473767,324,1,3,1,32,ACQUIRING,SEPARATION,4,-0.35669,-0.30856,0.16217,-0.04813,-0.16198,-0.35669,0,0,0
4266,254992,64,52,1440473768,739,1,3,1,32,ACQUIRING,SEPARATION,3,-0.35669,-0.30856,0.16217,-0.04813,-0.16198,-0.35669,0,0,0
4266,254992,64,56,1440473770,152,1,3,1,32,ACQUIRING,SEPARATION,1,-0.35669,-0.30856,0.16217,-0.04813,-0.16198,-0.35669,0,0,0
4266,254992,65,36,1440473786,198,1,4,1,32,ACQUIRING,SEPARATION,30,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,40,1440473787,720,1,4,1,32,ACQUIRING,SEPARATION,28,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,44,1440473789,151,1,4,1,32,ACQUIRING,SEPARATION,26,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,48,1440473790,564,1,4,1,32,ACQUIRING,SEPARATION,25,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,52,1440473792,79,1,4,1,32,ACQUIRING,SEPARATION,23,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,56,1440473793,495,1,4,1,32,ACQUIRING,SEPARATION,22,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,60,1440473794,913,1,4,1,32,ACQUIRING,SEPARATION,20,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,65,64,1440473796,430,1,4,1,32,ACQUIRING,SEPARATION,19,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,4,1440473797,847,1,4,1,32,ACQUIRING,SEPARATION,17,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,8,1440473799,362,1,4,1,32,ACQUIRING,SEPARATION,16,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,12,1440473800,783,1,4,1,32,ACQUIRING,SEPARATION,15,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,16,1440473802,198,1,4,1,32,ACQUIRING,SEPARATION,13,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,20,1440473803,725,1,4,1,32,ACQUIRING,SEPARATION,12,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,24,1440473805,155,1,4,1,32,ACQUIRING,SEPARATION,10,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,28,1440473806,584,1,4,1,32,ACQUIRING,SEPARATION,9,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,32,1440473808,102,1,4,1,32,ACQUIRING,SEPARATION,7,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,36,1440473809,515,1,4,1,32,ACQUIRING,SEPARATION,6,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,40,1440473811,30,1,4,1,32,ACQUIRING,SEPARATION,4,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,44,1440473812,458,1,4,1,32,ACQUIRING,SEPARATION,3,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,48,1440473813,877,1,4,1,32,ACQUIRING,SEPARATION,1,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,66,52,1440473815,391,1,4,1,32,ACQUIRING,SEPARATION,0,-0.30573,-0.2576,0.16217,-0.04813,-0.16198,-0.30573,0,0,0
4266,254992,67,28,1440473829,958,1,5,1,32,ACQUIRING,SEPARATION,29,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,32,1440473831,396,1,5,1,32,ACQUIRING,SEPARATION,27,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,36,1440473832,811,1,5,1,32,ACQUIRING,SEPARATION,26,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,40,1440473834,324,1,5,1,32,ACQUIRING,SEPARATION,24,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,44,1440473835,739,1,5,1,32,ACQUIRING,SEPARATION,23,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,48,1440473837,253,1,5,1,32,ACQUIRING,SEPARATION,21,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,52,1440473838,686,1,5,1,32,ACQUIRING,SEPARATION,20,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,56,1440473840,125,1,5,1,32,ACQUIRING,SEPARATION,19,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,60,1440473841,548,1,5,1,32,ACQUIRING,SEPARATION,17,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,67,64,1440473842,994,1,5,1,32,ACQUIRING,SEPARATION,16,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,4,1440473844,535,1,5,1,32,ACQUIRING,SEPARATION,14,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,8,1440473845,949,1,5,1,32,ACQUIRING,SEPARATION,13,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,12,1440473847,363,1,5,1,32,ACQUIRING,SEPARATION,11,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,16,1440473848,880,1,5,1,32,ACQUIRING,SEPARATION,10,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,20,1440473850,300,1,5,1,32,ACQUIRING,SEPARATION,8,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,24,1440473851,815,1,5,1,32,ACQUIRING,SEPARATION,7,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,28,1440473853,231,1,5,1,32,ACQUIRING,SEPARATION,5,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,32,1440473854,650,1,5,1,32,ACQUIRING,SEPARATION,4,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,36,1440473856,183,1,5,1,32,ACQUIRING,SEPARATION,2,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,68,40,1440473857,631,1,5,1,32,ACQUIRING,SEPARATION,1,-0.25477,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,69,16,1440473872,178,1,9999,1,32,ACQUIRING,SEPARATION,30,-0.20381,-0.20664,0.16217,-0.04813,-0.16198,-0.25477,0,0,0
4266,254992,69,20,1440473873,606,1,6,1,32,ACQUIRING,SEPARATION,28,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,24,1440473875,120,1,6,1,32,ACQUIRING,SEPARATION,27,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,28,1440473876,548,1,6,1,32,ACQUIRING,SEPARATION,26,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,32,1440473877,961,1,6,1,32,ACQUIRING,SEPARATION,24,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,36,1440473879,478,1,6,1,32,ACQUIRING,SEPARATION,23,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,40,1440473880,903,1,6,1,32,ACQUIRING,SEPARATION,21,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,44,1440473882,426,1,6,1,32,ACQUIRING,SEPARATION,20,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,48,1440473883,852,1,6,1,32,ACQUIRING,SEPARATION,18,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,52,1440473885,305,1,6,1,32,ACQUIRING,SEPARATION,17,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,56,1440473886,719,1,6,1,32,ACQUIRING,SEPARATION,15,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,60,1440473888,156,1,6,1,32,ACQUIRING,SEPARATION,14,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,69,64,1440473889,688,1,6,1,32,ACQUIRING,SEPARATION,12,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,4,1440473891,107,1,6,1,32,ACQUIRING,SEPARATION,11,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,8,1440473892,625,1,6,1,32,ACQUIRING,SEPARATION,10,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,12,1440473894,43,1,6,1,32,ACQUIRING,SEPARATION,8,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,16,1440473895,462,1,6,1,32,ACQUIRING,SEPARATION,7,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,20,1440473896,977,1,6,1,32,ACQUIRING,SEPARATION,5,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,24,1440473898,404,1,6,1,32,ACQUIRING,SEPARATION,4,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,28,1440473899,828,1,6,1,32,ACQUIRING,SEPARATION,2,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,70,32,1440473901,283,1,6,1,32,ACQUIRING,SEPARATION,1,-0.20381,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,71,8,1440473915,925,1,9999,1,32,ACQUIRING,SEPARATION,30,-0.15285,-0.15568,0.16217,-0.04813,-0.16198,-0.20381,0,0,0
4266,254992,71,12,1440473917,358,1,7,1,32,ACQUIRING,SEPARATION,29,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,16,1440473918,772,1,7,1,32,ACQUIRING,SEPARATION,27,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,20,1440473920,307,1,7,1,32,ACQUIRING,SEPARATION,26,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,24,1440473921,746,1,7,1,32,ACQUIRING,SEPARATION,24,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,28,1440473923,166,1,7,1,32,ACQUIRING,SEPARATION,23,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,32,1440473924,579,1,7,1,32,ACQUIRING,SEPARATION,21,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,36,1440473926,99,1,7,1,32,ACQUIRING,SEPARATION,20,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,40,1440473927,511,1,7,1,32,ACQUIRING,SEPARATION,18,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,44,1440473929,25,1,7,1,32,ACQUIRING,SEPARATION,17,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,48,1440473930,438,1,7,1,32,ACQUIRING,SEPARATION,16,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,52,1440473931,959,1,7,1,32,ACQUIRING,SEPARATION,14,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,56,1440473933,410,1,7,1,32,ACQUIRING,SEPARATION,13,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,60,1440473934,840,1,7,1,32,ACQUIRING,SEPARATION,11,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,71,64,1440473936,258,1,7,1,32,ACQUIRING,SEPARATION,10,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,72,4,1440473937,781,1,7,1,32,ACQUIRING,SEPARATION,8,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,72,8,1440473939,195,1,7,1,32,ACQUIRING,SEPARATION,7,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,72,12,1440473940,615,1,7,1,32,ACQUIRING,SEPARATION,5,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,72,16,1440473942,136,1,7,1,32,ACQUIRING,SEPARATION,4,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,72,20,1440473943,564,1,7,1,32,ACQUIRING,SEPARATION,2,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,72,24,1440473945,4,1,7,1,32,ACQUIRING,SEPARATION,1,-0.15285,-0.10472,0.16217,-0.04813,-0.16198,-0.15285,0,0,0
4266,254992,73,4,1440473961,55,1,8,1,32,ACQUIRING,SEPARATION,29,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,8,1440473962,497,1,8,1,32,ACQUIRING,SEPARATION,27,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,12,1440473963,920,1,8,1,32,ACQUIRING,SEPARATION,26,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,16,1440473965,436,1,8,1,32,ACQUIRING,SEPARATION,24,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,20,1440473966,848,1,8,1,32,ACQUIRING,SEPARATION,23,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,24,1440473968,360,1,8,1,32,ACQUIRING,SEPARATION,21,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,28,1440473969,774,1,8,1,32,ACQUIRING,SEPARATION,20,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,32,1440473971,303,1,8,1,32,ACQUIRING,SEPARATION,19,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,36,1440473972,721,1,8,1,32,ACQUIRING,SEPARATION,17,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,40,1440473974,150,1,8,1,32,ACQUIRING,SEPARATION,16,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,44,1440473975,579,1,8,1,32,ACQUIRING,SEPARATION,14,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,48,1440473977,120,1,8,1,32,ACQUIRING,SEPARATION,13,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,52,1440473978,557,1,8,1,32,ACQUIRING,SEPARATION,11,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,56,1440473980,0,1,8,1,32,ACQUIRING,SEPARATION,10,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,60,1440473981,409,1,8,1,32,ACQUIRING,SEPARATION,8,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,73,64,1440473982,924,1,8,1,32,ACQUIRING,SEPARATION,7,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,74,4,1440473984,344,1,8,1,32,ACQUIRING,SEPARATION,5,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,74,8,1440473985,861,1,8,1,32,ACQUIRING,SEPARATION,4,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,74,12,1440473987,313,1,8,1,32,ACQUIRING,SEPARATION,3,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,74,16,1440473988,734,1,8,1,32,ACQUIRING,SEPARATION,1,-0.10189,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,74,56,1440474003,354,1,9999,1,32,ACQUIRING,SEPARATION,30,-0.05093,-0.05376,0.16217,-0.04813,-0.16198,-0.10189,0,0,0
4266,254992,74,60,1440474004,792,1,9,1,32,ACQUIRING,SEPARATION,29,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,74,64,1440474006,231,1,9,1,32,ACQUIRING,SEPARATION,27,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,4,1440474007,652,1,9,1,32,ACQUIRING,SEPARATION,25,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,8,1440474009,169,1,9,1,32,ACQUIRING,SEPARATION,24,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,12,1440474010,604,1,9,1,32,ACQUIRING,SEPARATION,23,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,16,1440474012,22,1,9,1,32,ACQUIRING,SEPARATION,21,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,20,1440474013,455,1,9,1,32,ACQUIRING,SEPARATION,20,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,24,1440474014,999,1,9,1,32,ACQUIRING,SEPARATION,18,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,28,1440474016,429,1,9,1,32,ACQUIRING,SEPARATION,17,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,32,1440474017,841,1,9,1,32,ACQUIRING,SEPARATION,15,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,36,1440474019,378,1,9,1,32,ACQUIRING,SEPARATION,14,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,40,1440474020,799,1,9,1,32,ACQUIRING,SEPARATION,12,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,44,1440474022,247,1,9,1,32,ACQUIRING,SEPARATION,11,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,48,1440474023,681,1,9,1,32,ACQUIRING,SEPARATION,9,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,52,1440474025,196,1,9,1,32,ACQUIRING,SEPARATION,8,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,56,1440474026,608,1,9,1,32,ACQUIRING,SEPARATION,7,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,60,1440474028,39,1,9,1,32,ACQUIRING,SEPARATION,5,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,75,64,1440474029,558,1,9,1,32,ACQUIRING,SEPARATION,4,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,76,4,1440474030,978,1,9,1,32,ACQUIRING,SEPARATION,2,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,76,8,1440474032,395,1,9,1,32,ACQUIRING,SEPARATION,1,-0.05093,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,76,48,1440474046,971,1,9999,1,32,ACQUIRING,SEPARATION,30,3e-05,-0.0028,0.16217,-0.04813,-0.16198,-0.05093,0,0,0
4266,254992,76,52,1440474048,485,1,10,1,32,ACQUIRING,SEPARATION,28,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,76,56,1440474049,900,1,10,1,32,ACQUIRING,SEPARATION,27,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,76,60,1440474051,430,1,10,1,32,ACQUIRING,SEPARATION,25,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,76,64,1440474052,849,1,10,1,32,ACQUIRING,SEPARATION,24,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,4,1440474054,289,1,10,1,32,ACQUIRING,SEPARATION,23,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,8,1440474055,710,1,10,1,32,ACQUIRING,SEPARATION,21,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,12,1440474057,247,1,10,1,32,ACQUIRING,SEPARATION,20,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,16,1440474058,674,1,10,1,32,ACQUIRING,SEPARATION,18,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,20,1440474060,108,1,10,1,32,ACQUIRING,SEPARATION,17,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,24,1440474061,554,1,10,1,32,ACQUIRING,SEPARATION,15,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,28,1440474063,77,1,10,1,32,ACQUIRING,SEPARATION,14,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,32,1440474064,524,1,10,1,32,ACQUIRING,SEPARATION,12,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,36,1440474065,938,1,10,1,32,ACQUIRING,SEPARATION,11,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,40,1440474067,451,1,10,1,32,ACQUIRING,SEPARATION,10,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,44,1440474068,879,1,10,1,32,ACQUIRING,SEPARATION,8,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,48,1440474070,288,1,10,1,32,ACQUIRING,SEPARATION,7,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,52,1440474071,805,1,10,1,32,ACQUIRING,SEPARATION,5,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,56,1440474073,248,1,10,1,32,ACQUIRING,SEPARATION,4,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,60,1440474074,660,1,10,1,32,ACQUIRING,SEPARATION,2,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,77,64,1440474076,180,1,10,1,32,ACQUIRING,SEPARATION,1,3e-05,0.04816,0.16217,-0.04813,-0.16198,3e-05,0,0,0
4266,254992,78,44,1440474092,218,1,11,1,32,ACQUIRING,SEPARATION,29,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,78,48,1440474093,630,1,11,1,32,ACQUIRING,SEPARATION,27,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,78,52,1440474095,43,1,11,1,32,ACQUIRING,SEPARATION,26,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,78,56,1440474096,560,1,11,1,32,ACQUIRING,SEPARATION,24,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,78,60,1440474097,970,1,11,1,32,ACQUIRING,SEPARATION,23,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,78,64,1440474099,485,1,11,1,32,ACQUIRING,SEPARATION,21,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,4,1440474100,903,1,11,1,32,ACQUIRING,SEPARATION,20,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,8,1440474102,415,1,11,1,32,ACQUIRING,SEPARATION,18,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,12,1440474103,828,1,11,1,32,ACQUIRING,SEPARATION,17,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,16,1440474105,243,1,11,1,32,ACQUIRING,SEPARATION,16,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,20,1440474106,758,1,11,1,32,ACQUIRING,SEPARATION,14,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,24,1440474108,188,1,11,1,32,ACQUIRING,SEPARATION,13,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,28,1440474109,625,1,11,1,32,ACQUIRING,SEPARATION,11,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,32,1440474111,139,1,11,1,32,ACQUIRING,SEPARATION,10,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,36,1440474112,554,1,11,1,32,ACQUIRING,SEPARATION,8,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,40,1440474114,68,1,11,1,32,ACQUIRING,SEPARATION,7,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
4266,254992,79,44,1440474115,487,1,11,1,32,ACQUIRING,SEPARATION,5,0.05099,0.09912,0.16217,-0.04813,-0.16198,0.05099,0,0,0
