fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,atlas_totInst
4689,263233,115,52,1449135220,689,1,3,3,32,ACQUIRING,SEPARATION,55,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3160.97,0.249285,435.296,530.151,LHC.BPM.1R5.B1_DOROS,2995.92,-511.109,475.337,568.467,LHC.BPM.1L5.B2_DOROS,-7855.6,30.7794,580.773,496.679,LHC.BPM.1R5.B2_DOROS,-3705.96,-520.14,579.655,473.294,0.000666472
4689,263233,115,56,1449135222,115,1,3,3,32,ACQUIRING,SEPARATION,54,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.67,-0.325331,435.264,530.144,LHC.BPM.1R5.B1_DOROS,2996.43,-511.52,475.316,568.471,LHC.BPM.1L5.B2_DOROS,-7856.14,31.6258,580.727,496.61,LHC.BPM.1R5.B2_DOROS,-3706.55,-519.927,579.653,473.28,0.00065037
4689,263233,115,60,1449135223,550,1,3,3,32,ACQUIRING,SEPARATION,52,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.48,-0.316128,430.216,522.082,LHC.BPM.1R5.B1_DOROS,2996.07,-511.473,471.495,570.702,LHC.BPM.1L5.B2_DOROS,-7855.91,30.9236,586.16,496.987,LHC.BPM.1R5.B2_DOROS,-3706.27,-520.062,584.115,479.256,0.00065037
4689,263233,115,64,1449135225,67,1,3,3,32,ACQUIRING,SEPARATION,51,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.39,0.0954982,430.193,522.073,LHC.BPM.1R5.B1_DOROS,2996.14,-511,471.499,570.699,LHC.BPM.1L5.B2_DOROS,-7856.63,31.1405,586.153,496.988,LHC.BPM.1R5.B2_DOROS,-3706.68,-520.058,584.099,479.25,0.000674931
4689,263233,116,4,1449135226,488,1,3,3,32,ACQUIRING,SEPARATION,49,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3160.93,-0.339167,435.259,530.096,LHC.BPM.1R5.B1_DOROS,2995.77,-511.516,475.33,568.463,LHC.BPM.1L5.B2_DOROS,-7856.2,31.1584,580.709,496.599,LHC.BPM.1R5.B2_DOROS,-3706.14,-519.692,579.645,473.164,0.000670379
4689,263233,116,8,1449135227,909,1,3,3,32,ACQUIRING,SEPARATION,48,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.14,-0.9127,430.161,522.075,LHC.BPM.1R5.B1_DOROS,2995.7,-511.877,471.514,570.714,LHC.BPM.1L5.B2_DOROS,-7855.29,31.665,586.115,496.961,LHC.BPM.1R5.B2_DOROS,-3705.48,-519.571,584.042,479.214,0.000657208
4689,263233,116,12,1449135229,437,1,3,3,32,ACQUIRING,SEPARATION,46,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.13,-0.0121164,430.155,522.023,LHC.BPM.1R5.B1_DOROS,2996.03,-511.166,471.491,570.647,LHC.BPM.1L5.B2_DOROS,-7855.9,31.3178,586.212,496.95,LHC.BPM.1R5.B2_DOROS,-3706.05,-519.528,584.052,479.19,0.000657208
4689,263233,116,16,1449135230,854,1,3,3,32,ACQUIRING,SEPARATION,45,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.61,-0.379262,435.219,530.063,LHC.BPM.1R5.B1_DOROS,2996.18,-511.321,475.338,568.422,LHC.BPM.1L5.B2_DOROS,-7855.38,30.9121,580.771,496.62,LHC.BPM.1R5.B2_DOROS,-3705.91,-519.789,579.624,473.162,0.000657208
4689,263233,116,20,1449135232,267,1,3,3,32,ACQUIRING,SEPARATION,44,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3160.51,-0.828721,435.253,530.085,LHC.BPM.1R5.B1_DOROS,2995.32,-511.973,475.372,568.445,LHC.BPM.1L5.B2_DOROS,-7856.2,31.0824,580.754,496.619,LHC.BPM.1R5.B2_DOROS,-3706.43,-519.99,579.607,473.131,0.000661163
4689,263233,116,24,1449135233,781,1,3,3,32,ACQUIRING,SEPARATION,42,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3160.55,-0.582001,430.176,521.978,LHC.BPM.1R5.B1_DOROS,2995.44,-511.622,471.495,570.609,LHC.BPM.1L5.B2_DOROS,-7856.46,30.8067,586.309,496.957,LHC.BPM.1R5.B2_DOROS,-3706.69,-519.925,584.107,479.161,0.000667498
4689,263233,116,28,1449135235,196,1,3,3,32,ACQUIRING,SEPARATION,41,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.26,-0.369745,430.158,521.99,LHC.BPM.1R5.B1_DOROS,2995.87,-511.315,471.463,570.624,LHC.BPM.1L5.B2_DOROS,-7855.88,31.9249,586.238,496.933,LHC.BPM.1R5.B2_DOROS,-3706.47,-519.056,584.054,479.125,0.000676282
4689,263233,116,32,1449135236,709,1,3,3,32,ACQUIRING,SEPARATION,39,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.55,-0.524445,435.174,530.031,LHC.BPM.1R5.B1_DOROS,2996.29,-511.611,475.275,568.403,LHC.BPM.1L5.B2_DOROS,-7855.81,31.0367,580.728,496.599,LHC.BPM.1R5.B2_DOROS,-3705.96,-519.341,579.613,473.063,0.000659944
4689,263233,116,36,1449135238,122,1,3,3,32,ACQUIRING,SEPARATION,38,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.79,-0.312221,435.166,530.014,LHC.BPM.1R5.B1_DOROS,2996.79,-511.152,475.23,568.375,LHC.BPM.1L5.B2_DOROS,-7856.3,31.3746,580.69,496.573,LHC.BPM.1R5.B2_DOROS,-3706.02,-519.576,579.554,473.028,0.000659944
4689,263233,116,40,1449135239,636,1,3,3,32,ACQUIRING,SEPARATION,36,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.94,-0.487381,430.099,521.962,LHC.BPM.1R5.B1_DOROS,2996.61,-511.424,471.421,570.6,LHC.BPM.1L5.B2_DOROS,-7855.94,31.4032,586.187,496.878,LHC.BPM.1R5.B2_DOROS,-3706.02,-519.371,584.005,479.096,0.000660248
4689,263233,116,44,1449135241,49,1,3,3,32,ACQUIRING,SEPARATION,35,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.71,-0.443192,430.121,521.964,LHC.BPM.1R5.B1_DOROS,2996.77,-511.658,471.397,570.583,LHC.BPM.1L5.B2_DOROS,-7856.12,31.7405,586.174,496.837,LHC.BPM.1R5.B2_DOROS,-3706.27,-519.278,583.973,479.07,0.000660248
4689,263233,116,48,1449135242,469,1,3,3,32,ACQUIRING,SEPARATION,33,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.2,-0.405864,435.181,529.96,LHC.BPM.1R5.B1_DOROS,2995.83,-511.508,475.248,568.331,LHC.BPM.1L5.B2_DOROS,-7856.13,31.7431,580.684,496.502,LHC.BPM.1R5.B2_DOROS,-3706.02,-519.429,579.49,472.984,0.000663914
4689,263233,116,52,1449135243,985,1,3,3,32,ACQUIRING,SEPARATION,32,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.15,0.0464761,430.109,521.916,LHC.BPM.1R5.B1_DOROS,2995.87,-511.055,471.371,570.525,LHC.BPM.1L5.B2_DOROS,-7855.92,31.6112,586.116,496.789,LHC.BPM.1R5.B2_DOROS,-3706.15,-519.364,583.951,479.053,0.000663914
4689,263233,116,56,1449135245,399,1,3,3,32,ACQUIRING,SEPARATION,30,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.2,0.0509963,430.104,521.891,LHC.BPM.1R5.B1_DOROS,2996.05,-511.049,471.372,570.483,LHC.BPM.1L5.B2_DOROS,-7856.51,31.6104,586.098,496.803,LHC.BPM.1R5.B2_DOROS,-3706.69,-519.784,583.945,479.05,0.000661061
4689,263233,116,60,1449135246,914,1,3,3,32,ACQUIRING,SEPARATION,29,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.17,0.0719866,435.138,529.922,LHC.BPM.1R5.B1_DOROS,2995.96,-511.223,475.187,568.264,LHC.BPM.1L5.B2_DOROS,-7856.4,31.5051,580.713,496.464,LHC.BPM.1R5.B2_DOROS,-3706.38,-519.45,579.478,472.942,0.000661061
4689,263233,116,64,1449135248,326,1,3,3,32,ACQUIRING,SEPARATION,28,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3160.88,-0.0970834,435.14,529.934,LHC.BPM.1R5.B1_DOROS,2995.86,-511.41,475.18,568.267,LHC.BPM.1L5.B2_DOROS,-7855.49,31.3152,580.757,496.466,LHC.BPM.1R5.B2_DOROS,-3706.28,-519.302,579.463,472.922,0.000669761
4689,263233,117,4,1449135249,843,1,3,3,32,ACQUIRING,SEPARATION,26,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.44,-0.367337,430.071,521.862,LHC.BPM.1R5.B1_DOROS,2996.17,-511.215,471.308,570.388,LHC.BPM.1L5.B2_DOROS,-7855.78,31.0706,586.178,496.784,LHC.BPM.1R5.B2_DOROS,-3706.19,-519.303,583.888,479.002,0.000657107
4689,263233,117,8,1449135251,257,1,3,3,32,ACQUIRING,SEPARATION,25,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.39,0.206066,430.05,521.805,LHC.BPM.1R5.B1_DOROS,2996.48,-511.054,471.251,570.346,LHC.BPM.1L5.B2_DOROS,-7855.35,31.4181,586.19,496.715,LHC.BPM.1R5.B2_DOROS,-3705.67,-518.957,583.86,478.988,0.000666165
4689,263233,117,12,1449135252,670,1,3,3,32,ACQUIRING,SEPARATION,23,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.06,-0.0519759,435.13,529.934,LHC.BPM.1R5.B1_DOROS,2996.17,-511.333,475.162,568.215,LHC.BPM.1L5.B2_DOROS,-7854.72,31.4951,580.629,496.338,LHC.BPM.1R5.B2_DOROS,-3705.69,-519.294,579.339,472.916,0.000666165
4689,263233,117,16,1449135254,184,1,3,3,32,ACQUIRING,SEPARATION,22,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.44,0.0975583,435.117,529.897,LHC.BPM.1R5.B1_DOROS,2996.16,-511.014,475.159,568.188,LHC.BPM.1L5.B2_DOROS,-7855.7,31.7215,580.581,496.307,LHC.BPM.1R5.B2_DOROS,-3705.63,-519.102,579.311,472.863,0.000669761
4689,263233,117,20,1449135255,597,1,3,3,32,ACQUIRING,SEPARATION,20,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3160.81,0.0385047,430.063,521.803,LHC.BPM.1R5.B1_DOROS,2995.88,-511.073,471.231,570.315,LHC.BPM.1L5.B2_DOROS,-7855.15,31.1415,586.083,496.697,LHC.BPM.1R5.B2_DOROS,-3705.48,-519.494,583.773,478.965,0.000679097
4689,263233,117,24,1449135257,110,1,3,3,32,ACQUIRING,SEPARATION,19,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.19,-0.222285,430.104,521.807,LHC.BPM.1R5.B1_DOROS,2995.93,-511.263,471.225,570.334,LHC.BPM.1L5.B2_DOROS,-7854.65,31.4501,586.028,496.68,LHC.BPM.1R5.B2_DOROS,-3704.76,-519.594,583.711,478.949,0.000679097
4689,263233,117,28,1449135258,523,1,3,3,32,ACQUIRING,SEPARATION,17,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.03,-0.350471,435.078,529.85,LHC.BPM.1R5.B1_DOROS,2995.95,-511.439,475.099,568.132,LHC.BPM.1L5.B2_DOROS,-7855.22,31.0266,580.623,496.285,LHC.BPM.1R5.B2_DOROS,-3705.33,-519.14,579.321,472.805,0.00067379
4689,263233,117,32,1449135260,37,1,3,3,32,ACQUIRING,SEPARATION,16,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.01,-0.343416,435.056,529.837,LHC.BPM.1R5.B1_DOROS,2996.74,-511.458,475.064,568.113,LHC.BPM.1L5.B2_DOROS,-7854.68,31.6919,580.639,496.235,LHC.BPM.1R5.B2_DOROS,-3705.01,-519.057,579.312,472.77,0.000663302
4689,263233,117,36,1449135261,453,1,3,3,32,ACQUIRING,SEPARATION,14,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.82,0.0382637,430.064,521.735,LHC.BPM.1R5.B1_DOROS,2996.62,-511.003,471.178,570.245,LHC.BPM.1L5.B2_DOROS,-7854.4,31.3549,586.062,496.593,LHC.BPM.1R5.B2_DOROS,-3704.77,-519.089,583.662,478.892,0.000663302
4689,263233,117,40,1449135262,878,1,3,3,32,ACQUIRING,SEPARATION,13,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.71,-0.271555,435.045,529.819,LHC.BPM.1R5.B1_DOROS,2996.66,-511.242,475.034,568.088,LHC.BPM.1L5.B2_DOROS,-7854.01,31.4804,580.637,496.174,LHC.BPM.1R5.B2_DOROS,-3704.78,-519.387,579.291,472.777,0.000655795
4689,263233,117,44,1449135264,391,1,3,3,32,ACQUIRING,SEPARATION,12,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3161.79,-0.0302367,435.037,529.779,LHC.BPM.1R5.B1_DOROS,2996.98,-511.209,475.016,568.042,LHC.BPM.1L5.B2_DOROS,-7853.91,31.4706,580.633,496.155,LHC.BPM.1R5.B2_DOROS,-3704.78,-519.095,579.284,472.741,0.000669452
4689,263233,117,48,1449135265,804,1,3,3,32,ACQUIRING,SEPARATION,10,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.3,-0.00357891,429.976,521.721,LHC.BPM.1R5.B1_DOROS,2996.98,-511.207,471.139,570.219,LHC.BPM.1L5.B2_DOROS,-7854.2,31.4604,586.053,496.585,LHC.BPM.1R5.B2_DOROS,-3704.88,-518.71,583.642,478.835,0.000670173
4689,263233,117,52,1449135267,328,1,3,3,32,ACQUIRING,SEPARATION,9,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.54,0.115882,429.939,521.684,LHC.BPM.1R5.B1_DOROS,2997.42,-511.082,471.107,570.193,LHC.BPM.1L5.B2_DOROS,-7854.08,31.7238,586.026,496.544,LHC.BPM.1R5.B2_DOROS,-3705.09,-519.532,583.657,478.849,0.000670173
4689,263233,117,56,1449135268,741,1,3,3,32,ACQUIRING,SEPARATION,7,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.84,0.287848,434.992,529.769,LHC.BPM.1R5.B1_DOROS,2997.69,-510.814,474.976,568.006,LHC.BPM.1L5.B2_DOROS,-7854.14,31.7507,580.487,496.199,LHC.BPM.1R5.B2_DOROS,-3704.89,-518.801,579.256,472.75,0.000674205
4689,263233,117,60,1449135270,154,1,3,3,32,ACQUIRING,SEPARATION,6,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.07,-0.28006,434.998,529.776,LHC.BPM.1R5.B1_DOROS,2997.16,-511.325,474.974,568.021,LHC.BPM.1L5.B2_DOROS,-7853.41,31.0496,580.399,496.227,LHC.BPM.1R5.B2_DOROS,-3703.78,-519.632,579.196,472.768,0.000674205
4689,263233,117,64,1449135271,668,1,3,3,32,ACQUIRING,SEPARATION,4,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.67,0.0887742,429.903,521.672,LHC.BPM.1R5.B1_DOROS,2997.45,-511.06,471.104,570.182,LHC.BPM.1L5.B2_DOROS,-7854.09,31.5558,585.908,496.542,LHC.BPM.1R5.B2_DOROS,-3704.79,-518.921,583.635,478.836,0.000672134
4689,263233,118,4,1449135273,88,1,3,3,32,ACQUIRING,SEPARATION,3,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3163.21,-0.0853883,429.886,521.66,LHC.BPM.1R5.B1_DOROS,2998.14,-511.155,471.1,570.172,LHC.BPM.1L5.B2_DOROS,-7855.01,31.1625,585.901,496.549,LHC.BPM.1R5.B2_DOROS,-3705.59,-519.766,583.635,478.842,0.00066832
4689,263233,118,8,1449135274,601,1,3,3,32,ACQUIRING,SEPARATION,1,-0.126571,0.0183,0.29402,-0.01798,-0.29379,-0.0632854,0,0.0632854,0,LHC.BPM.1L5.B1_DOROS,3162.9,0.287028,434.974,529.704,LHC.BPM.1R5.B1_DOROS,2997.73,-510.917,474.979,567.985,LHC.BPM.1L5.B2_DOROS,-7855.06,31.0444,580.387,496.241,LHC.BPM.1R5.B2_DOROS,-3705.76,-519.487,579.206,472.76,0.000663812
4689,263233,118,40,1449135286,244,1,5,3,32,ACQUIRING,SEPARATION,59,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.08,-11.9895,434.914,529.997,LHC.BPM.1R5.B1_DOROS,2997.01,-502.742,474.961,567.679,LHC.BPM.1L5.B2_DOROS,-7856.54,40.3096,580.294,495.843,LHC.BPM.1R5.B2_DOROS,-3706.87,-531.332,579.122,472.972,0.000674101
4689,263233,118,44,1449135287,675,1,5,3,32,ACQUIRING,SEPARATION,58,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3161.74,-12.0633,429.875,521.924,LHC.BPM.1R5.B1_DOROS,2996.66,-502.604,471.098,569.895,LHC.BPM.1L5.B2_DOROS,-7856.28,40.199,585.828,496.179,LHC.BPM.1R5.B2_DOROS,-3706.82,-530.967,583.507,479.025,0.000664016
4689,263233,118,48,1449135289,88,1,5,3,32,ACQUIRING,SEPARATION,56,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.64,-11.3121,429.866,521.852,LHC.BPM.1R5.B1_DOROS,2997.32,-502.187,471.053,569.862,LHC.BPM.1L5.B2_DOROS,-7856.64,40.3464,585.907,496.214,LHC.BPM.1R5.B2_DOROS,-3706.82,-531.112,583.525,479.023,0.000649371
4689,263233,118,52,1449135290,628,1,5,3,32,ACQUIRING,SEPARATION,55,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.81,-11.6066,434.87,529.944,LHC.BPM.1R5.B1_DOROS,2997.81,-502.419,474.885,567.683,LHC.BPM.1L5.B2_DOROS,-7856.58,40.2036,580.288,495.866,LHC.BPM.1R5.B2_DOROS,-3706.92,-531.846,579.08,473.031,0.000678262
4689,263233,118,56,1449135292,46,1,5,3,32,ACQUIRING,SEPARATION,53,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.69,-11.7011,434.881,529.932,LHC.BPM.1R5.B1_DOROS,2997.68,-502.539,474.868,567.67,LHC.BPM.1L5.B2_DOROS,-7856.21,39.7656,580.211,495.864,LHC.BPM.1R5.B2_DOROS,-3706.33,-532.08,579.076,473.057,0.000678262
4689,263233,118,60,1449135293,475,1,5,3,32,ACQUIRING,SEPARATION,52,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.45,-12.0275,429.871,521.88,LHC.BPM.1R5.B1_DOROS,2996.99,-502.509,471.097,569.886,LHC.BPM.1L5.B2_DOROS,-7856.04,40.1593,585.742,496.245,LHC.BPM.1R5.B2_DOROS,-3706.27,-531.8,583.486,479.016,0.000662792
4689,263233,118,64,1449135294,993,1,5,3,32,ACQUIRING,SEPARATION,50,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.14,-11.8587,434.879,529.918,LHC.BPM.1R5.B1_DOROS,2997.02,-502.613,474.864,567.692,LHC.BPM.1L5.B2_DOROS,-7856.41,40.0908,580.176,495.921,LHC.BPM.1R5.B2_DOROS,-3706.31,-531.527,579.057,473.02,0.000653378
4689,263233,119,4,1449135296,411,1,5,3,32,ACQUIRING,SEPARATION,49,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.12,-12.3413,434.882,529.959,LHC.BPM.1R5.B1_DOROS,2996.98,-502.986,474.877,567.714,LHC.BPM.1L5.B2_DOROS,-7856.07,39.9855,580.126,495.922,LHC.BPM.1R5.B2_DOROS,-3706.07,-531.384,578.992,472.978,0.000653378
4689,263233,119,8,1449135297,925,1,5,3,32,ACQUIRING,SEPARATION,47,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.38,-12.9412,429.78,521.895,LHC.BPM.1R5.B1_DOROS,2997.15,-503.409,471.014,569.915,LHC.BPM.1L5.B2_DOROS,-7855.86,39.9841,585.662,496.229,LHC.BPM.1R5.B2_DOROS,-3706.27,-531.632,583.454,479.02,0.000661977
4689,263233,119,12,1449135299,338,1,5,3,32,ACQUIRING,SEPARATION,46,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.5,-12.3943,429.782,521.85,LHC.BPM.1R5.B1_DOROS,2997.43,-502.824,470.977,569.887,LHC.BPM.1L5.B2_DOROS,-7856.81,39.6986,585.694,496.218,LHC.BPM.1R5.B2_DOROS,-3706.69,-531.618,583.43,479.053,0.000661977
4689,263233,119,16,1449135300,752,1,5,3,32,ACQUIRING,SEPARATION,45,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3161.63,-12.3518,434.888,529.925,LHC.BPM.1R5.B1_DOROS,2996.72,-503.293,474.854,567.732,LHC.BPM.1L5.B2_DOROS,-7856.37,39.8812,580.205,495.833,LHC.BPM.1R5.B2_DOROS,-3706.19,-531.673,578.913,473.014,0.000675451
4689,263233,119,20,1449135302,275,1,5,3,32,ACQUIRING,SEPARATION,43,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.01,-12.9111,434.845,529.916,LHC.BPM.1R5.B1_DOROS,2996.83,-503.657,474.894,567.695,LHC.BPM.1L5.B2_DOROS,-7856.07,39.9686,580.271,495.795,LHC.BPM.1R5.B2_DOROS,-3706.28,-531.591,578.961,472.993,0.000678784
4689,263233,119,24,1449135303,689,1,5,3,32,ACQUIRING,SEPARATION,42,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.29,-13.1132,429.755,521.856,LHC.BPM.1R5.B1_DOROS,2997.03,-503.481,471.003,569.805,LHC.BPM.1L5.B2_DOROS,-7856.12,40.2811,585.73,496.129,LHC.BPM.1R5.B2_DOROS,-3706.32,-531.147,583.359,479.015,0.000666267
4689,263233,119,28,1449135305,204,1,5,3,32,ACQUIRING,SEPARATION,40,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.88,-12.6647,429.721,521.818,LHC.BPM.1R5.B1_DOROS,2997.99,-503.351,470.913,569.753,LHC.BPM.1L5.B2_DOROS,-7855.68,40.2397,585.706,496.118,LHC.BPM.1R5.B2_DOROS,-3706.19,-531.494,583.363,478.988,0.000666267
4689,263233,119,32,1449135306,617,1,5,3,32,ACQUIRING,SEPARATION,39,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.79,-13.2157,434.814,529.928,LHC.BPM.1R5.B1_DOROS,2997.67,-503.773,474.796,567.688,LHC.BPM.1L5.B2_DOROS,-7855.54,40.3417,580.108,495.696,LHC.BPM.1R5.B2_DOROS,-3705.91,-531.206,578.814,472.918,0.000663302
4689,263233,119,36,1449135308,30,1,5,3,32,ACQUIRING,SEPARATION,37,-0.105476,0.02885,0.29402,-0.02853,-0.29379,-0.0527379,0,0.0527379,0,LHC.BPM.1L5.B1_DOROS,3162.94,-13.2736,434.814,529.965,LHC.BPM.1R5.B1_DOROS,2998.09,-503.495,474.755,567.647,LHC.BPM.1L5.B2_DOROS,-7856.09,40.7081,580.091,495.62,LHC.BPM.1R5.B2_DOROS,-3706.84,-530.905,578.825,472.853,0.000663302
